timestamp,soil
2026-06-25 11:27:03,"Raw: 435 | Moisture: 1%
"
2026-06-25 11:27:08,"Raw: 427 | Moisture: 3%
"
2026-06-25 11:27:13,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:27:18,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:27:23,"Raw: 446 | Moisture: 0%
"
2026-06-25 11:27:28,"Raw: 442 | Moisture: 0%
"
2026-06-25 11:27:38,"Raw: 444 | Moisture: 0%
"
2026-06-25 11:27:38,"Raw: 442 | Moisture: 0%
"
2026-06-25 11:27:43,"Raw: 443 | Moisture: 0%
"
2026-06-25 11:27:48,"Raw: 445 | Moisture: 0%
"
2026-06-25 11:27:54,"Raw: 448 | Moisture: 0%
"
2026-06-25 11:27:59,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:28:03,"Raw: 444 | Moisture: 0%
"
2026-06-25 11:28:08,"Raw: 438 | Moisture: 0%
"
2026-06-25 11:28:14,"Raw: 445 | Moisture: 0%
"
2026-06-25 11:28:18,"Raw: 442 | Moisture: 0%
"
2026-06-25 11:28:23,"Raw: 445 | Moisture: 0%
"
2026-06-25 11:28:28,"Raw: 444 | Moisture: 0%
"
2026-06-25 11:28:33,"Raw: 443 | Moisture: 0%
"
2026-06-25 11:28:38,"Raw: 437 | Moisture: 0%
"
2026-06-25 11:28:44,"Raw: 443 | Moisture: 0%
"
2026-06-25 11:28:49,"Raw: 442 | Moisture: 0%
"
2026-06-25 11:28:54,"Raw: 443 | Moisture: 0%
"
2026-06-25 11:28:59,"Raw: 442 | Moisture: 0%
"
2026-06-25 11:29:04,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:29:09,"Raw: 443 | Moisture: 0%
"
2026-06-25 11:29:14,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:29:19,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:29:24,"Raw: 449 | Moisture: 0%
"
2026-06-25 11:29:29,"Raw: 449 | Moisture: 0%
"
2026-06-25 11:29:34,"Raw: 451 | Moisture: 0%
"
2026-06-25 11:29:39,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:29:44,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:29:49,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:29:54,"Raw: 448 | Moisture: 0%
"
2026-06-25 11:29:59,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:30:04,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:30:09,"Raw: 447 | Moisture: 0%
"
2026-06-25 11:30:14,"Raw: 497 | Moisture: 0%
"
2026-06-25 11:30:19,"Raw: 468 | Moisture: 0%
"
2026-06-25 11:30:24,"Raw: 454 | Moisture: 0%
"
2026-06-25 11:30:29,"Raw: 441 | Moisture: 0%
"
2026-06-25 11:30:34,"Raw: 436 | Moisture: 1%
"
2026-06-25 11:30:39,"Raw: 445 | Moisture: 0%
"
2026-06-25 11:30:45,"Raw: 439 | Moisture: 0%
"
2026-06-25 11:30:50,"Raw: 482 | Moisture: 0%
"
2026-06-25 11:30:55,"Raw: 473 | Moisture: 0%
"
2026-06-25 11:31:00,"Raw: 467 | Moisture: 0%
"
2026-06-25 11:31:05,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:31:10,"Raw: 465 | Moisture: 0%
"
2026-06-25 11:31:15,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:31:20,"Raw: 463 | Moisture: 0%
"
2026-06-25 11:31:25,"Raw: 464 | Moisture: 0%
"
2026-06-25 11:31:30,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:31:35,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:31:40,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:31:45,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:31:50,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:31:55,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:32:00,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:32:05,"Raw: 462 | Moisture: 0%
"
2026-06-25 11:32:10,"Raw: 458 | Moisture: 0%
"
2026-06-25 11:32:15,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:32:20,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:32:25,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:32:30,"Raw: 462 | Moisture: 0%
"
2026-06-25 11:32:35,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:32:40,"Raw: 459 | Moisture: 0%
"
2026-06-25 11:32:45,"Raw: 463 | Moisture: 0%
"
2026-06-25 11:32:50,"Raw: 465 | Moisture: 0%
"
2026-06-25 11:32:56,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:33:01,"Raw: 457 | Moisture: 0%
"
2026-06-25 11:33:06,"Raw: 459 | Moisture: 0%
"
2026-06-25 11:33:11,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:33:16,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:33:21,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:33:26,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:33:31,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:33:36,"Raw: 461 | Moisture: 0%
"
2026-06-25 11:33:41,"Raw: 463 | Moisture: 0%
"
2026-06-25 11:33:46,"Raw: 458 | Moisture: 0%
"
2026-06-25 11:33:51,"Raw: 459 | Moisture: 0%
"
2026-06-25 11:33:56,"Raw: 457 | Moisture: 0%
"
2026-06-25 11:34:01,"Raw: 460 | Moisture: 0%
"
2026-06-25 11:34:06,"Raw: 466 | Moisture: 0%
"
2026-06-25 11:34:11,"Raw: 466 | Moisture: 0%
"
2026-06-25 11:34:16,"Raw: 464 | Moisture: 0%
"
2026-06-25 11:34:21,"Raw: 467 | Moisture: 0%
"
2026-06-25 11:34:26,"Raw: 467 | Moisture: 0%
"
2026-06-25 11:34:31,"Raw: 466 | Moisture: 0%
"
2026-06-25 11:34:36,"Raw: 467 | Moisture: 0%
"
2026-06-25 11:34:41,"Raw: 467 | Moisture: 0%
"
2026-06-25 11:34:46,"Raw: 469 | Moisture: 0%
"
2026-06-25 11:34:51,"Raw: 466 | Moisture: 0%
"
2026-06-25 11:34:56,"Raw: 429 | Moisture: 2%
"
2026-06-25 11:35:01,"Raw: 433 | Moisture: 1%
"
2026-06-25 11:35:06,"Raw: 428 | Moisture: 3%
"
2026-06-25 11:35:12,"Raw: 433 | Moisture: 1%
"
2026-06-25 11:35:17,"Raw: 429 | Moisture: 2%
"
2026-06-25 11:35:22,"Raw: 431 | Moisture: 2%
"
2026-06-25 11:35:27,"Raw: 430 | Moisture: 2%
"
2026-06-25 11:35:32,"Raw: 434 | Moisture: 1%
"
2026-06-25 11:35:37,"Raw: 153 | Moisture: 77%
"
2026-06-25 11:35:42,"Raw: 150 | Moisture: 78%
"
2026-06-25 11:35:47,"Raw: 428 | Moisture: 3%
"
2026-06-25 11:35:52,"Raw: 428 | Moisture: 3%
"
2026-07-08 11:42:27,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:42:32,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:42:37,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:42:42,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:42:47,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:42:52,"Raw: 426 | Moisture: 3%
"
2026-07-08 11:42:57,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:43:02,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:43:07,"Raw: 434 | Moisture: 1%
"
2026-07-08 11:43:12,"Raw: 430 | Moisture: 2%
"
2026-07-08 11:43:17,"Raw: 435 | Moisture: 1%
"
2026-07-08 11:43:22,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:43:28,"Raw: 431 | Moisture: 2%
"
2026-07-08 11:43:33,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:43:38,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:43:43,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:43:48,"Raw: 433 | Moisture: 1%
"
2026-07-08 11:43:53,"Raw: 433 | Moisture: 1%
"
2026-07-08 11:43:58,"Raw: 435 | Moisture: 1%
"
2026-07-08 11:44:03,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:44:08,"Raw: 434 | Moisture: 1%
"
2026-07-08 11:44:13,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:44:18,"Raw: 431 | Moisture: 2%
"
2026-07-08 11:44:23,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:44:28,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:44:33,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:44:38,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:44:43,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:44:48,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:44:53,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:44:58,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:45:03,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:45:08,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:45:13,"Raw: 431 | Moisture: 2%
"
2026-07-08 11:45:18,"Raw: 428 | Moisture: 3%
"
2026-07-08 11:45:23,"Raw: 431 | Moisture: 2%
"
2026-07-08 11:45:28,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:45:33,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:45:38,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:45:44,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:45:49,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:45:54,"Raw: 439 | Moisture: 0%
"
2026-07-08 11:45:59,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:46:04,"Raw: 430 | Moisture: 2%
"
2026-07-08 11:46:09,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:46:14,"Raw: 433 | Moisture: 1%
"
2026-07-08 11:46:19,"Raw: 431 | Moisture: 2%
"
2026-07-08 11:46:24,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:46:29,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:46:34,"Raw: 437 | Moisture: 0%
"
2026-07-08 11:46:39,"Raw: 434 | Moisture: 1%
"
2026-07-08 11:46:44,"Raw: 435 | Moisture: 1%
"
2026-07-08 11:46:49,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:46:54,"Raw: 432 | Moisture: 2%
"
2026-07-08 11:46:59,"Raw: 434 | Moisture: 1%
"
2026-07-08 11:47:04,"Raw: 430 | Moisture: 2%
"
2026-07-08 11:47:09,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:47:14,"Raw: 438 | Moisture: 0%
"
2026-07-08 11:47:19,"Raw: 431 | Moisture: 2%
"
2026-07-08 11:47:24,"Raw: 435 | Moisture: 1%
"
2026-07-08 11:47:29,"Raw: 429 | Moisture: 2%
"
2026-07-08 11:47:34,"Raw: 434 | Moisture: 1%
"
2026-07-08 11:47:40,"Raw: 433 | Moisture: 1%
"
2026-07-08 11:47:45,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:47:50,"Raw: 433 | Moisture: 1%
"
2026-07-08 11:47:55,"Raw: 436 | Moisture: 1%
"
2026-07-08 11:48:00,"Raw: 433 | Moisture: 1%
"
2026-07-08 11:48:05,"Raw: 430 | Moisture: 2%
"
2026-07-08 11:48:10,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:10:26,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:10:31,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:10:36,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:10:41,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:10:46,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:10:51,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:10:56,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:11:01,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:11:06,"Raw: 435 | Moisture: 1%
"
2026-07-08 12:11:11,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:11:16,"Raw: 431 | Moisture: 2%
"
2026-07-08 12:11:21,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:11:26,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:11:31,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:11:36,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:11:41,"Raw: 435 | Moisture: 1%
"
2026-07-08 12:11:46,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:11:51,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:11:57,"Raw: 439 | Moisture: 0%
"
2026-07-08 12:12:02,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:12:07,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:12:12,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:12:17,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:12:22,"Raw: 428 | Moisture: 3%
"
2026-07-08 12:12:27,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:12:32,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:12:37,"Raw: 431 | Moisture: 2%
"
2026-07-08 12:12:42,"Raw: 435 | Moisture: 1%
"
2026-07-08 12:12:47,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:12:52,"Raw: 431 | Moisture: 2%
"
2026-07-08 12:12:57,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:13:02,"Raw: 432 | Moisture: 2%
"
2026-07-08 12:13:07,"Raw: 431 | Moisture: 2%
"
2026-07-08 12:13:12,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:13:17,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:13:22,"Raw: 435 | Moisture: 1%
"
2026-07-08 12:13:27,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:13:32,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:13:37,"Raw: 434 | Moisture: 1%
"
2026-07-08 12:13:42,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:13:47,"Raw: 434 | Moisture: 1%
"
2026-07-08 12:13:52,"Raw: 435 | Moisture: 1%
"
2026-07-08 12:13:58,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:14:03,"Raw: 427 | Moisture: 3%
"
2026-07-08 12:14:08,"Raw: 432 | Moisture: 2%
"
2026-07-08 12:14:13,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:14:18,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:14:23,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:14:28,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:14:33,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:14:38,"Raw: 435 | Moisture: 1%
"
2026-07-08 12:14:43,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:14:48,"Raw: 427 | Moisture: 3%
"
2026-07-08 12:14:53,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:14:58,"Raw: 432 | Moisture: 2%
"
2026-07-08 12:15:03,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:15:08,"Raw: 428 | Moisture: 3%
"
2026-07-08 12:15:13,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:15:18,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:15:23,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:15:28,"Raw: 431 | Moisture: 2%
"
2026-07-08 12:15:33,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:15:38,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:15:43,"Raw: 434 | Moisture: 1%
"
2026-07-08 12:15:48,"Raw: 431 | Moisture: 2%
"
2026-07-08 12:15:53,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:15:58,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:16:04,"Raw: 423 | Moisture: 4%
"
2026-07-08 12:16:09,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:16:14,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:16:19,"Raw: 432 | Moisture: 2%
"
2026-07-08 12:16:24,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:16:29,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:16:34,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:16:39,"Raw: 431 | Moisture: 2%
"
2026-07-08 12:16:44,"Raw: 434 | Moisture: 1%
"
2026-07-08 12:16:49,"Raw: 433 | Moisture: 1%
"
2026-07-08 12:16:54,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:16:59,"Raw: 437 | Moisture: 0%
"
2026-07-08 12:17:04,"Raw: 432 | Moisture: 2%
"
2026-07-08 12:17:09,"Raw: 432 | Moisture: 2%
"
2026-07-08 12:17:14,"Raw: 431 | Moisture: 2%
"
2026-07-08 12:17:19,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:17:24,"Raw: 434 | Moisture: 1%
"
2026-07-08 12:17:29,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:17:34,"Raw: 429 | Moisture: 2%
"
2026-07-08 12:17:39,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:17:44,"Raw: 436 | Moisture: 1%
"
2026-07-08 12:17:49,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:17:54,"Raw: 430 | Moisture: 2%
"
2026-07-08 12:17:59,"Raw: 434 | Moisture: 1%
"
2026-07-14 13:36:39,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:36:44,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:36:49,"Moisture: 100%
Temperature: -48.69
"
2026-07-14 13:36:54,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:36:59,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:37:04,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:37:09,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:37:14,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:37:19,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:37:24,"Moisture: 100%
Temperature: -58.21
"
2026-07-14 13:37:29,"Moisture: 100%
Temperature: nan
"
2026-07-14 13:37:34,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:37:39,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:37:44,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:37:49,"Moisture: 100%
Temperature: -48.69
"
2026-07-14 13:37:54,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:37:59,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:04,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:09,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:14,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:19,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:24,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:29,"Moisture: 100%
Temperature: -45.17
"
2026-07-14 13:38:34,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:39,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:44,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:49,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:38:54,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:38:59,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:39:04,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:39:09,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:39:14,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:39:19,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:39:24,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:39:29,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:39:34,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:39:40,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:39:44,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:39:50,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:39:55,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:40:00,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:40:05,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:40:10,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:40:15,"Moisture: 100%
Temperature: -45.17
"
2026-07-14 13:40:20,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:40:25,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:40:30,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:40:35,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:40:40,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:40:45,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:40:50,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:40:55,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:00,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:05,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:41:10,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:15,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:20,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:25,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:30,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:35,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:41:40,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:45,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:41:50,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:41:55,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:42:00,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:42:05,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:42:10,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:42:15,"Moisture: 100%
Temperature: -49.72
"
2026-07-14 13:42:20,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:42:25,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:42:30,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:42:35,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:42:40,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:42:45,"Moisture: 100%
Temperature: -45.17
"
2026-07-14 13:42:50,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:42:55,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:43:00,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:43:05,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:43:10,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:43:15,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:43:20,"Moisture: 100%
Temperature: -44.40
"
2026-07-14 13:43:25,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:43:30,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:43:35,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:43:40,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:43:45,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:43:50,"Moisture: 100%
Temperature: -45.17
"
2026-07-14 13:43:55,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:44:00,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:44:05,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:44:10,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:44:15,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:44:20,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:44:25,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:44:30,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:44:35,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:44:40,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:44:45,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:44:50,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:44:55,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:45:00,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:45:05,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:45:10,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:45:15,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:45:20,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:45:25,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:45:30,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:45:35,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:45:40,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:45:45,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:45:50,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:45:55,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:46:00,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:46:05,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:46:10,"Moisture: 100%
Temperature: -45.17
"
2026-07-14 13:46:15,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:46:20,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:46:25,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:46:30,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:46:35,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:46:40,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:46:45,"Moisture: 100%
Temperature: -44.40
"
2026-07-14 13:46:50,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:46:55,"Moisture: 100%
Temperature: -45.17
"
2026-07-14 13:47:00,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:47:05,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:47:10,"Moisture: 100%
Temperature: -47.73
"
2026-07-14 13:47:15,"Moisture: 100%
Temperature: -48.69
"
2026-07-14 13:47:20,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:47:25,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:47:31,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:47:36,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:47:41,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:47:46,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:47:51,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:47:56,"Moisture: 100%
Temperature: -48.69
"
2026-07-14 13:48:01,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:48:06,"Moisture: 100%
Temperature: -42.97
"
2026-07-14 13:48:11,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:48:16,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:48:21,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:48:26,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:48:31,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:48:36,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:48:41,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:48:46,"Moisture: 100%
Temperature: -45.98
"
2026-07-14 13:48:51,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:48:56,"Moisture: 100%
Temperature: -46.83
"
2026-07-14 13:49:01,"Moisture: 100%
Temperature: -45.98
"
